1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
9.999999999999998890e-01
9.999999999999998890e-01
9.999999999999997780e-01
9.999999999999996669e-01
9.999999999999995559e-01
9.999999999999994449e-01
9.999999999999992228e-01
9.999999999999988898e-01
9.999999999999985567e-01
9.999999999999980016e-01
9.999999999999974465e-01
9.999999999999966693e-01
9.999999999999957812e-01
9.999999999999946709e-01
9.999999999999932276e-01
9.999999999999915623e-01
9.999999999999895639e-01
9.999999999999870104e-01
9.999999999999840128e-01
9.999999999999804601e-01
9.999999999999761302e-01
9.999999999999711342e-01
9.999999999999650280e-01
9.999999999999579225e-01
9.999999999999494849e-01
9.999999999999396039e-01
9.999999999999280575e-01
9.999999999999144018e-01
9.999999999998986366e-01
9.999999999998803180e-01
9.999999999998590017e-01
9.999999999998343547e-01
9.999999999998058220e-01
9.999999999997729594e-01
9.999999999997351008e-01
9.999999999996916911e-01
9.999999999996417310e-01
9.999999999995846656e-01
9.999999999995193845e-01
9.999999999994448885e-01
9.999999999993599564e-01
9.999999999992633670e-01
9.999999999991537880e-01
9.999999999990294430e-01
9.999999999988886668e-01
9.999999999987294608e-01
9.999999999985496046e-01
9.999999999983466559e-01
9.999999999981180610e-01
9.999999999978609333e-01
9.999999999975720533e-01
9.999999999972477571e-01
9.999999999968840481e-01
9.999999999964769293e-01
9.999999999960214048e-01
9.999999999955122565e-01
9.999999999949440443e-01
9.999999999943102180e-01
9.999999999936041162e-01
9.999999999928183003e-01
9.999999999919443328e-01
9.999999999909735537e-01
9.999999999898958603e-01
9.999999999887008162e-01
9.999999999873766532e-01
9.999999999859107147e-01
9.999999999842893450e-01
9.999999999824972230e-01
9.999999999805180284e-01
9.999999999783341087e-01
9.999999999759260350e-01
9.999999999732728240e-01
9.999999999703516051e-01
9.999999999671378426e-01
9.999999999636045578e-01
9.999999999597227740e-01
9.999999999554610719e-01
9.999999999507854787e-01
9.999999999456590238e-01
9.999999999400421835e-01
9.999999999338918810e-01
9.999999999271618201e-01
9.999999999198018186e-01
9.999999999117580307e-01
9.999999999029719477e-01
9.999999998933810641e-01
9.999999998829176562e-01
9.999999998715088934e-01
9.999999998590765049e-01
9.999999998455363359e-01
9.999999998307975702e-01
9.999999998147630631e-01
9.999999997973280097e-01
9.999999997783803884e-01
9.999999997577996291e-01
9.999999997354562797e-01
9.999999997112118955e-01
9.999999996849178174e-01
9.999999996564149507e-01
9.999999996255326540e-01
9.999999995920885176e-01
9.999999995558872534e-01
9.999999995167199174e-01
9.999999994743631326e-01
9.999999994285783123e-01
9.999999993791102160e-01
9.999999993256866171e-01
9.999999992680165262e-01
9.999999992057897469e-01
9.999999991386749887e-01
9.999999990663194227e-01
